#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
1887,3.773999999999806,3452.6615760206587,632.7435224503279,293.2622488752637
1888,3.7759999999998057,3532.816907714714,562.6015907523688,260.7530569193501
1889,3.7779999999998055,3515.344562741124,564.467095836997,261.61767614814556
1890,3.7799999999998053,3485.9830619491513,591.1683513373137,273.99310151084546
1891,3.781999999999805,3488.6997058423112,587.5499197468162,272.316040667107
1892,3.783999999999805,3441.0071441574364,608.8444867059588,282.1855887125448
1893,3.7859999999998046,3486.960427936643,569.2187398076057,263.8199551873351
1894,3.7879999999998044,3508.799630774429,547.4540817625821,253.73253060246182
1895,3.789999999999804,3534.716561272402,527.5229783896357,244.49491695597135
1896,3.791999999999804,3548.6150195625487,527.7890054434538,244.6182144521863
1897,3.7939999999998038,3519.2853125092915,560.9743878245354,259.9988853268147
1898,3.7959999999998035,3501.1775430144153,588.4773546159267,272.7458856607743
1899,3.7979999999998033,3511.7682849277153,580.0727138351649,268.8505255837402
1900,3.799999999999803,3499.3496802483096,595.9799957722425,276.22318940224096
1901,3.801999999999803,3501.729360303969,594.2443106472492,275.41873877566843
1902,3.8039999999998027,3508.9011413437656,581.3690855503082,269.4513644245535
1903,3.8059999999998024,3490.935655022866,586.1736490279436,271.67817045309874
1904,3.807999999999802,3513.0029050369158,573.9345348700881,266.0056190719733
1905,3.809999999999802,3523.8319442606407,558.6898446008563,258.9400514396903
1906,3.8119999999998018,3555.689646402967,537.0804187953472,248.92457347148363
1907,3.8139999999998015,3576.91250885477,540.760799665004,250.6303463988355
1908,3.8159999999998013,3519.3022515174343,576.3377431854606,267.1194515334304
1909,3.817999999999801,3499.1683620863005,606.625993642956,281.1573675744589
1910,3.819999999999801,3475.254839598794,627.1892987340689,290.68799235584703
1911,3.8219999999998007,3494.112067017133,602.8459433047101,279.4054001125672
1912,3.8239999999998004,3539.5321638140704,568.3943746984005,263.43788068598957
1913,3.8259999999998002,3480.7079159623354,608.2768036648631,281.92248051882456
1914,3.8279999999998,3488.506710227939,604.3033090531826,280.08085603059186
1915,3.8299999999998,3490.3653020454913,611.1291552912444,283.244480701926
1916,3.8319999999997996,3471.068489383335,627.5457167476416,290.8531840085331
1917,3.8339999999997993,3526.9667951989795,601.5250047817826,278.7931751144202
1918,3.835999999999799,3461.032357142085,644.1822302043438,298.5638300707203
1919,3.837999999999799,3481.554529162717,632.0431436616927,292.937639216955
1920,3.8399999999997987,3523.395650675997,602.048197824508,279.0356632045572
1921,3.8419999999997985,3482.407878124981,622.5986254438758,288.5603195703238
1922,3.8439999999997982,3532.617353250982,587.1390405967832,272.12560751484335
1923,3.845999999999798,3522.6167196085553,611.1225003041327,283.2413962665784
1924,3.847999999999798,3505.837325231765,628.6580033749342,291.36870359291464
1925,3.8499999999997976,3602.8735533643157,574.9613488912582,266.4815240450639
1926,3.8519999999997974,3550.2727770333986,606.3130979239941,281.0123475166464
1927,3.853999999999797,3551.5888083115096,619.6593805514276,287.19804633231985
1928,3.855999999999797,3537.629892222478,639.8650170862675,296.56289986288834
1929,3.8579999999997967,3482.557411967089,677.089079156518,313.8154070283822
1930,3.8599999999997965,3562.1401331495836,604.121745320037,279.99670536478925
1931,3.8619999999997963,3573.5743695136734,593.2110784202814,274.9398591099903
1932,3.863999999999796,3554.08292492096,599.355479169637,277.78764927743265
1933,3.865999999999796,3546.4545370813103,600.2866821289062,278.21924069529035
1934,3.8679999999997956,3487.125055771099,656.7391800284386,304.38369106300246
1935,3.8699999999997954,3507.598766375926,646.0289926454425,299.4197625100089
1936,3.871999999999795,3561.7165080682717,598.8588010855019,277.5574502682726
1937,3.873999999999795,3554.532787748507,602.1792882084846,279.0964206196028
1938,3.8759999999997947,3553.718947313271,606.4771925397217,281.0884016433647
1939,3.8779999999997945,3509.895489661616,641.1627455502748,297.16436752597946
1940,3.8799999999997943,3486.2458413468084,665.2690162993968,308.3370764057269
1941,3.881999999999794,3545.987855872412,618.5814290195704,286.698440284696
1942,3.883999999999794,3572.1593897738167,594.9833285361528,275.76125677920265
1943,3.8859999999997936,3583.7276351842556,595.2211510837078,275.8714821274751
1944,3.8879999999997934,3545.182259660807,645.6372426077724,299.2381952667771
1945,3.889999999999793,3473.97495102185,707.1338953971863,327.74049683990864
1946,3.891999999999793,3487.6623687754727,696.6114257127047,322.86357117586897
1947,3.8939999999997927,3500.9655046301305,689.9716319963336,319.78617762185803
1948,3.8959999999997925,3533.9293319872922,659.0140889175236,305.43805965490185
1949,3.8979999999997923,3538.946121515368,651.7079523876309,302.05183134386573
1950,3.899999999999792,3526.7394918246537,664.3237356692553,307.8989603072168
1951,3.901999999999792,3563.1337410217493,631.8324532080442,292.83998897785926
1952,3.9039999999997916,3593.876017199258,593.1590444892645,274.9157425649979
1953,3.9059999999997914,3592.731086097785,584.7646499350667,271.02513138121674
1954,3.907999999999791,3568.7235854134306,610.3580744042993,282.8871022271618
1955,3.909999999999791,3519.5218734470072,653.3132814327255,302.79586488865186
1956,3.9119999999997908,3527.8856635154334,650.8980277702212,301.67644968242854
1957,3.9139999999997905,3537.1819509788293,632.5282374918461,293.16246918754933
1958,3.9159999999997903,3548.5061489748878,624.4880743771791,289.4360362290574
1959,3.91799999999979,3572.8667583883034,599.4024078249931,277.80939964313086
1960,3.91999999999979,3563.895868313335,609.2162965387106,282.35791412377057
1961,3.9219999999997897,3534.848211125249,621.9311848953366,288.25097603805483
1962,3.9239999999997894,3539.415860667428,630.7579672858119,292.3419891615697
1963,3.925999999999789,3498.208535718917,679.6343426629901,314.99507884390323
1964,3.927999999999789,3559.876078486046,626.7202100194991,290.47058039274384
1965,3.9299999999997888,3597.664855279145,590.8359717130661,273.83905110554116
1966,3.9319999999997886,3564.975441588216,609.2743060365319,282.3848002082323
1967,3.9339999999997883,3621.3447561134926,576.229180354625,267.0691351275163
1968,3.935999999999788,3525.394766442605,635.0292687490582,294.32164036034465
1969,3.937999999999788,3569.0022750405005,604.8367555290461,280.32809635406517
1970,3.9399999999997877,3602.567546257789,581.2430257666856,269.39293857849395
1971,3.9419999999997875,3547.507324247108,620.8276870585978,287.7395298584435
1972,3.9439999999997872,3561.6899610303917,622.0963656138629,288.3275335487477
1973,3.945999999999787,3522.140098170621,633.7177018374205,293.71375889113926
1974,3.947999999999787,3521.980780327529,638.9543098211288,296.14080773366777
1975,3.9499999999997866,3525.2204282701096,637.6687979996204,295.54500220685435
1976,3.9519999999997864,3499.4521840746856,663.0476088672876,307.3075045237648
1977,3.953999999999786,3493.683642036409,666.5141713460907,308.9141774841825
1978,3.955999999999786,3500.3736147858544,656.6845969688147,304.3583930548083
1979,3.9579999999997857,3474.562422883824,672.1888907030225,311.54428099579997
1980,3.9599999999997855,3501.0538324188783,636.3677764683962,294.9420082819155
1981,3.9619999999997852,3521.018598979932,635.9059350043535,294.72795525479876
1982,3.963999999999785,3538.874580051921,613.3657721728086,284.2811018182037
1983,3.965999999999785,3574.6171995030127,577.4103603363037,267.6165852166331
1984,3.9679999999997846,3524.837748001457,625.4744229018688,289.8931863637678
1985,3.9699999999997844,3518.4330357831313,651.7539370544255,302.0731441923097
1986,3.971999999999784,3487.119345130526,676.9934137314558,313.7710682770589
1987,3.973999999999784,3515.3890100350945,649.0587568581104,300.82398939664375
1988,3.9759999999997837,3596.8373773141175,577.1263178288937,267.4849379669281
1989,3.9779999999997835,3564.7973233308985,594.2472738735378,275.42011216373874
1990,3.9799999999997833,3565.5813765848397,602.00902030617,279.01750531478746
1991,3.981999999999783,3550.4834773439325,622.2445340752602,288.3962062647219
1992,3.983999999999783,3527.3066752479754,628.558601219207,291.322632951814
1993,3.9859999999997826,3562.8559699003927,603.6995571628213,279.80103074459856
1994,3.9879999999997824,3550.63311044512,610.9852934926748,283.17780402633974
1995,3.989999999999782,3556.752585811668,611.3997033275664,283.36987357083024
1996,3.991999999999782,3588.0310967733494,583.2466175816953,270.3215578699604
1997,3.9939999999997817,3550.3726717661593,611.4046985544264,283.37218874500525
1998,3.9959999999997815,3536.651495072303,613.1759258136153,284.1931123433811
1999,3.9979999999997813,3537.2940324805495,619.1817990550771,286.9766981577884
2000,3.999999999999781,3519.841570547909,626.782794252038,290.4995867628248
2001,4.001999999999781,3555.9870539026524,606.745059568435,281.2125519261456
2002,4.003999999999781,3534.9572992860813,629.0061064139009,291.53004144375876
2003,4.005999999999781,3497.293076599144,658.0350733101368,304.9843081607824
2004,4.007999999999781,3523.3861945701174,651.710834570229,302.05316717002654
2005,4.00999999999978,3522.529504899063,649.4934018328786,301.0254374687934
2006,4.01199999999978,3563.0057343493118,607.5305334329605,281.5766012190589
2007,4.01399999999978,3537.694942730577,621.0057787522674,287.8220713128219
2008,4.01599999999978,3481.3244093669746,663.3029206749052,307.42583574677974
2009,4.0179999999997795,3511.1447419527212,635.4889929667115,294.5347120918565
2010,4.019999999999779,3520.4887260123323,615.005432754755,285.0410472504249
2011,4.021999999999779,3560.3793072805747,588.8425836227834,272.9151610086917
2012,4.023999999999779,3556.4185510921634,590.5031449683011,273.68479347003404
2013,4.025999999999779,3496.236733839043,645.2292404547334,299.0490955372646
2014,4.027999999999778,3489.2940642201684,654.0653173327446,303.1444164446133
2015,4.029999999999778,3494.3758838168687,657.998743340373,304.96747004509024
2016,4.031999999999778,3473.962752453179,679.2781941667199,314.8300121063643
2017,4.033999999999778,3519.2639874453125,641.6073919385672,297.37045102609954
2018,4.0359999999997775,3509.1275113710544,638.443930529058,295.9042585258743
2019,4.037999999999777,3555.9779777762706,612.8491293042898,284.0416495850138
2020,4.039999999999777,3580.1307131662725,609.3683073371649,282.42836767568593
2021,4.041999999999777,3486.2292025036404,672.9910790221766,311.91607705873804
2022,4.043999999999777,3486.2624691757483,683.9676372632384,317.0034624534053
2023,4.045999999999776,3459.453435870946,689.1183617040515,319.3907062247838
2024,4.047999999999776,3529.6461342183284,627.0924228057265,290.64309256375185
2025,4.049999999999776,3564.9790916333877,604.4422158002853,280.14523615238517
2026,4.051999999999776,3505.7324367987276,652.3761891797185,302.3615439169315
2027,4.053999999999776,3516.6482375700834,664.2666285634041,307.8724924609339
2028,4.055999999999775,3505.858791730494,653.3953712135553,302.83391163726594
2029,4.057999999999775,3593.075754899426,604.1853764913976,280.02619696723116
2030,4.059999999999775,3590.5865195554325,604.0071976743639,279.94361513315266
2031,4.061999999999775,3553.899980277678,638.4772901795805,295.91971996607367
2032,4.0639999999997745,3528.9681426059287,667.6906787753105,309.4594619513792
2033,4.065999999999774,3544.5714583174667,649.126225721091,300.8552596819722
2034,4.067999999999774,3576.2039655932567,610.654105335474,283.0243058389455
2035,4.069999999999774,3580.3854691652923,593.9932466894388,275.3023763345424
2036,4.071999999999774,3571.66124905206,612.6440104991198,283.94658167841897
2037,4.073999999999773,3488.5139465176144,668.6513456851244,309.90470924099355
2038,4.075999999999773,3535.4928540621295,632.5292694419622,293.16294747298576
2039,4.077999999999773,3492.9347936973318,651.9376820772886,302.15830583634494
2040,4.079999999999773,3486.694879473256,658.3397610001266,305.1255239836248
2041,4.0819999999997725,3541.8921058998494,602.4318182319403,279.21346254885134
2042,4.083999999999772,3514.21029673512,611.2731259679422,283.31120784005145
2043,4.085999999999772,3569.646671409817,566.6397748216987,262.6246635016789
2044,4.087999999999772,3525.6403877134544,600.9076969362795,278.5070669511639
2045,4.089999999999772,3499.5643668780212,624.095818310976,289.25423445309576
2046,4.091999999999771,3525.445399719185,609.9673759937286,282.70602238920117
2047,4.093999999999771,3521.9099926796152,614.745121344924,284.920398825358
2048,4.095999999999771,3538.6688809316947,599.41571155563,277.8155656200655
2049,4.097999999999771,3508.5665624818175,620.3556572496891,287.52075476492587
2050,4.0999999999997705,3489.4186042053734,643.55436270684,298.2728277486411
2051,4.10199999999977,3509.1136255195706,631.6122020483017,292.7379075686757
2052,4.10399999999977,3524.928893824497,612.2529953122139,283.76535502182304
2053,4.10599999999977,3536.4443780591937,602.6631936877966,279.3206998165774
2054,4.10799999999977,3551.7043580363497,590.0307249873877,273.4658375406556
2055,4.109999999999769,3505.274974984899,635.1993432044983,294.400466006928
2056,4.111999999999769,3537.132172232912,601.3072401694953,278.6922461634963
2057,4.113999999999769,3522.713085774809,626.2293081358075,290.2430585212737
2058,4.115999999999769,3505.821009597752,640.4361500442028,296.82760701469334
2059,4.1179999999997685,3574.7507214448524,591.2249979116023,274.0193559112107
2060,4.119999999999768,3532.659409022832,631.1830088570714,292.5389862743499
2061,4.121999999999768,3528.663454610425,655.9810865744948,304.0323319684041
2062,4.123999999999768,3492.131002834194,697.1466393023729,323.11163051644803
2063,4.125999999999768,3478.4830750358633,698.0344258099794,323.52309939523417
2064,4.127999999999767,3570.3992269729606,619.3552838116884,287.0571044014942
2065,4.129999999999767,3587.863102121406,587.57736928761,272.32876290570476
2066,4.131999999999767,3575.3593806876197,595.9228204973042,276.1966899611348
2067,4.133999999999767,3523.9925801829777,643.2687234729528,298.14044045248613
2068,4.1359999999997665,3484.3696943797513,683.6548502147198,316.8584927618747
2069,4.137999999999766,3536.6442735600976,641.021436211653,297.0988738575958
2070,4.139999999999766,3564.2398105349093,621.4134827256203,288.0110328428235
2071,4.141999999999766,3589.482204772805,603.5104951113462,279.7134047785866
2072,4.143999999999766,3584.300155663859,618.2213380485773,286.53154629968265
2073,4.145999999999765,3584.4407699084077,624.5192306190729,289.4504764394114
2074,4.147999999999765,3564.0323702707356,635.0653521865606,294.338364213934
2075,4.149999999999765,3548.4484002379286,654.2971341460943,303.2518582715114
2076,4.151999999999765,3546.1874549492604,668.2332519441843,309.7109322897354
2077,4.1539999999997645,3571.811058674368,645.9194635078311,299.36899824285547
2078,4.155999999999764,3626.089221711587,605.2443930581212,280.5170270886535
2079,4.157999999999764,3627.1605401669585,605.4274086356163,280.6018506513311
2080,4.159999999999764,3618.6494677307164,616.3898036405444,285.6826717077909
2081,4.161999999999764,3572.3207370185664,662.0353953614831,306.83836655787206
2082,4.1639999999997634,3576.9118176603333,659.7495402917266,305.7789246598914
2083,4.165999999999763,3596.9853045634336,649.4045352339745,300.98424981894823
2084,4.167999999999763,3573.7934363675413,669.9386791735888,310.50135906905894
2085,4.169999999999763,3540.111773737368,695.6161280497909,322.40227331888565
2086,4.171999999999763,3525.841835149691,702.9355946741998,325.7946798259157
2087,4.173999999999762,3576.103234190854,653.6986162364483,302.9744588166814
2088,4.175999999999762,3602.6006719860125,621.3251070678234,287.970072733029
2089,4.177999999999762,3611.9458572134718,613.3280566483736,284.26362152939646
2090,4.179999999999762,3552.690055230294,670.24051621533,310.64125368119517
2091,4.1819999999997615,3502.363567371631,710.3810996077955,329.2455022260922
2092,4.183999999999761,3526.0847785507904,691.7111662453972,320.5924122299981
2093,4.185999999999761,3504.803974494349,713.927892819047,330.88936030843035
2094,4.187999999999761,3543.487381404626,692.7809494435787,321.08823244051996
2095,4.189999999999761,3529.066709464776,694.7161901220679,321.98517253291453
2096,4.19199999999976,3527.770296147686,693.0569542646408,321.2161544051916
2097,4.19399999999976,3552.371377556945,665.5417734459043,308.46349314701865
2098,4.19599999999976,3532.8270205198896,663.6562092751265,307.58957698746707
2099,4.19799999999976,3531.1125351364135,666.3461758643389,308.83631539467643
2100,4.1999999999997595,3525.4472234589157,662.2197009772062,306.9237880239631
2101,4.201999999999759,3513.167087648075,669.9573985263705,310.5100350638333
2102,4.203999999999759,3543.1995986346265,648.3549122363329,300.49777340340546
2103,4.205999999999759,3564.398908783809,633.315446421504,293.52732264373674
2104,4.207999999999759,3527.232762601805,659.561684794724,305.69185790446863
2105,4.209999999999758,3532.8535550846245,667.2661195248365,309.2626883833264
2106,4.211999999999758,3533.647903397021,670.9195995256305,310.95599336905667
2107,4.213999999999758,3561.8277536500646,643.7551177367568,298.3658731445361
2108,4.215999999999758,3612.1300399911815,604.7866960316896,280.304894914222
2109,4.2179999999997575,3580.311774498794,619.8025825992227,287.2644172284094
2110,4.219999999999757,3540.360819923586,666.1793538667262,308.7589971884113
2111,4.221999999999757,3548.7487892648896,671.3350753709674,311.14855698517243
2112,4.223999999999757,3525.352708420378,680.7060289494693,315.49178109261936
2113,4.225999999999757,3557.136591636907,662.3800532072783,306.9981076399443
2114,4.227999999999756,3553.1439560036997,663.1572341173887,307.3583133368739
2115,4.229999999999756,3513.649486260063,691.63065283373,320.5550960926812
2116,4.231999999999756,3565.8720358257524,640.1656568050385,296.70223954302696
2117,4.233999999999756,3577.162327135924,625.9401168897748,290.1090249481789
2118,4.2359999999997555,3602.156196554086,619.7494275830686,287.2397810859232
2119,4.237999999999755,3575.4051756657536,633.1089715361595,293.43162622478656
2120,4.239999999999755,3496.5717908564366,703.5146838128567,326.0630744867478
2121,4.241999999999755,3482.3582069691147,724.431348465383,335.75747339772386
2122,4.243999999999755,3486.9379582664806,718.5018188767135,333.00927113211765
2123,4.245999999999754,3517.587073834042,696.7401474826038,322.92323079209643
2124,4.247999999999754,3563.0721173911697,666.0680735968053,308.70742131121216
2125,4.249999999999754,3576.060760851611,638.8636661097407,296.0987964325561
2126,4.251999999999754,3552.9211000515024,666.338439822197,308.8327299148802
2127,4.2539999999997535,3535.5816922902704,692.3962105624378,320.9099147090698
2128,4.255999999999753,3513.950685040454,710.4542736560106,329.27941673517444
2129,4.257999999999753,3515.7735951125032,700.5982530228794,324.7113750669802
2130,4.259999999999753,3583.30762980472,653.5448641511612,302.90319821787523
2131,4.261999999999753,3560.567365098872,660.870513452217,306.29847025508167
2132,4.263999999999752,3562.7946538265205,671.1171221137047,311.04754060158774
2133,4.265999999999752,3533.1932723544414,700.6359207108617,324.72883318467825
2134,4.267999999999752,3478.973841159732,730.6947610415518,338.66042284335026
2135,4.269999999999752,3522.5261764646384,705.8157954066992,327.12958743706594
2136,4.2719999999997516,3516.1973965525503,706.7419091761112,327.5588201310339
2137,4.273999999999751,3526.248906720717,704.766089707613,326.6430726912822
2138,4.275999999999751,3558.220339559364,682.6407809387892,316.3884946886853
2139,4.277999999999751,3546.8012321890383,698.3610520400107,323.67448323301676
2140,4.279999999999751,3601.549445431516,658.9577259719372,305.41193670999695
2141,4.2819999999997505,3584.1766022840275,664.8704223930836,308.1523371848485
2142,4.28399999999975,3575.6567845093196,663.2869891449809,307.41845184457003
2143,4.28599999999975,3550.519131937599,691.0804570373148,320.3000928396197
2144,4.28799999999975,3531.612545692373,705.7225295454264,327.08636082904906
2145,4.28999999999975,3544.075067238765,699.6425374895334,324.2684226278802
2146,4.291999999999749,3540.8388591985386,688.412282416597,319.0634545147682
2147,4.293999999999749,3559.6407353506766,661.0948279500008,306.4024349291421
2148,4.295999999999749,3540.9113603689584,694.7481794729829,321.9999988703744
2149,4.297999999999749,3509.014792193786,710.1301575303078,329.129196273727
2150,4.2999999999997485,3508.6590636171277,699.564100433141,324.23206883406544
2151,4.301999999999748,3532.0303409012377,684.5859954953194,317.2900574469792
2152,4.303999999999748,3549.651409951166,672.4749769791961,311.6768754858994
2153,4.305999999999748,3552.116996297973,655.4294878616929,303.7766784954668
2154,4.307999999999748,3489.1765859885018,707.3810516744852,327.8550481598868
2155,4.309999999999747,3495.008338046271,699.3303307294846,324.1237218868732
2156,4.311999999999747,3542.3677940910093,660.7597000300884,306.2471107512291
2157,4.313999999999747,3541.052692638139,635.2225690409541,294.41123065451325
2158,4.315999999999747,3564.821723732992,618.851558946073,286.82363936919694
2159,4.3179999999997465,3515.9589373498566,662.6271093860269,307.1126125665183
2160,4.319999999999746,3490.0043243406217,674.6553818359971,312.6874436056453
2161,4.321999999999746,3571.094702219252,614.1438516378403,284.6417239749272
2162,4.323999999999746,3539.4016260999597,640.4763714447618,296.846248720159
2163,4.325999999999746,3572.948134892282,618.2201470732689,286.5309943096821
2164,4.327999999999745,3558.789282259426,643.4004842340946,298.201508572119
2165,4.329999999999745,3514.843231690709,685.1164646148682,317.53591783343614
2166,4.331999999999745,3610.252535804768,624.3867663145065,289.3890822433832
2167,4.333999999999745,3578.454967916139,648.9428271874785,300.77025862783364
2168,4.3359999999997445,3570.560116957069,660.8732881471515,306.2997562631522
2169,4.337999999999744,3587.282946629577,659.0116624310613,305.4369350335481
2170,4.339999999999744,3519.236629618459,713.2941276729107,330.5956245601845
2171,4.341999999999744,3607.4581489424563,633.8426307439804,293.77166060137
2172,4.343999999999744,3607.166830461134,617.7640382163227,286.31959821572923
2173,4.345999999999743,3536.894191715528,681.1502488739789,315.697666936464
2174,4.347999999999743,3578.002883592515,659.8635268528014,305.8317548415627
2175,4.349999999999743,3510.6923283800825,701.9460886120796,325.3360662443348
2176,4.351999999999743,3517.5889122915796,696.4173019323498,322.77359921350643
2177,4.3539999999997425,3614.3740746803924,627.0668419525027,290.6312364193926
2178,4.355999999999742,3555.1398681645624,665.1965860472992,308.3035066292487
2179,4.357999999999742,3586.089845801831,652.0023902505636,302.1882966047083
2180,4.359999999999742,3514.4473084678284,701.9197977501899,325.32388102708785
2181,4.361999999999742,3470.6267316310077,739.4370765239,342.7122874737491
2182,4.363999999999741,3541.5382148038007,695.7922156080604,322.48388590203325
2183,4.365999999999741,3547.5631908729083,677.9436363577843,314.21147487853636
2184,4.367999999999741,3579.4897845593623,665.4346601888537,308.4138485856245
2185,4.369999999999741,3574.2170305118307,650.173306837678,301.34055799338904
2186,4.3719999999997405,3506.7821591013453,694.1526746340096,321.7239959053545
2187,4.37399999999974,3540.357471481093,666.9576544426382,309.11972182500483
2188,4.37599999999974,3567.3967288920066,646.8512392565608,299.80085513561625
2189,4.37799999999974,3580.866240794432,626.1577831227332,290.2099083025188
2190,4.37999999999974,3592.34785197816,628.3314942568541,291.217374033861
2191,4.381999999999739,3540.7868605574004,673.5221284031868,312.1622063832008
2192,4.383999999999739,3512.16810609413,702.702797934413,325.6867838253745
2193,4.385999999999739,3574.6934583095244,654.526329680346,303.35808519509413
2194,4.387999999999739,3588.424886994191,639.5173321962357,296.40175581457663
2195,4.3899999999997386,3601.4874017714865,634.4314763247967,294.04457715150977
2196,4.391999999999738,3575.6673054063103,659.0368541069329,305.44861080304537
2197,4.393999999999738,3511.59364259442,705.2553732320666,326.8698444900092
2198,4.395999999999738,3552.467928771348,672.9687745086849,311.90573942341734
2199,4.397999999999738,3593.4097446415217,641.5166782066226,297.3284072720507
2200,4.3999999999997375,3631.239339872449,617.2354744523764,286.07462091831087
2201,4.401999999999737,3633.13644140468,613.3422616496682,284.2702052248072
2202,4.403999999999737,3601.466368195197,639.00350292027,296.1636076176198
2203,4.405999999999737,3609.100634634193,639.263849593699,296.2842723865634
2204,4.407999999999737,3584.0928862802502,666.7446307241917,309.02099017067917
2205,4.409999999999736,3604.023249603353,656.0614909529686,304.06959757131267
2206,4.411999999999736,3594.95620205627,682.5330258496106,316.33855265268005
2207,4.413999999999736,3538.6578445708255,726.8712451532483,336.8883100863963
2208,4.415999999999736,3551.2759372444234,709.6755892336369,328.91851419446544
2209,4.4179999999997355,3555.6071549616863,697.153875105083,323.1149841466313
2210,4.419999999999735,3551.711414270929,686.9529322385788,318.3870788587286
2211,4.421999999999735,3565.1410527060616,673.7058064565063,312.2473369883738
2212,4.423999999999735,3573.069389608554,679.0538466759026,314.7260321407823
2213,4.425999999999735,3572.9247934410923,677.5212333127856,314.0157006627398
2214,4.427999999999734,3615.146768263203,657.8333783298731,304.890827119254
2215,4.429999999999734,3594.243423247488,680.5615448281169,315.42481598456027
2216,4.431999999999734,3606.2398758126765,678.5139025487006,314.47578030351804
2217,4.433999999999734,3567.466702992224,694.9418219327927,322.0897477515982
2218,4.4359999999997335,3563.5085409322164,695.4062273204327,322.3049890990587
2219,4.437999999999733,3628.6791861635975,638.3836492560804,295.8763195252347
2220,4.439999999999733,3587.6292455234907,658.4450725018978,305.17433347237665
2221,4.441999999999733,3616.3148088936396,634.8234951496124,294.2262689714777
2222,4.443999999999733,3554.5783858843315,680.1073105335236,315.2142887076743
2223,4.445999999999732,3551.5504249785554,666.2038290128112,308.7703408626296
2224,4.447999999999732,3619.8736093967564,607.7641289867461,281.6848674517421
2225,4.449999999999732,3594.3101284952245,607.007871389389,281.33435923496717
2226,4.451999999999732,3616.0251685261137,588.1056885644794,272.5736268889169
2227,4.4539999999997315,3559.1667530184022,645.7707084193826,299.3000536385691
2228,4.455999999999731,3513.738798829854,689.5500637404621,319.59079031185826
2229,4.457999999999731,3550.51306774317,651.8743369691074,302.1289468176883
2230,4.459999999999731,3558.461646680382,656.5036134421825,304.2745113015443
2231,4.461999999999731,3569.688589540903,649.2554163113236,300.9151365857743
2232,4.46399999999973,3566.872404556849,650.2662094905972,301.3836162625849
2233,4.46599999999973,3555.584327544213,664.454260295257,307.95945550629307
2234,4.46799999999973,3512.752053510525,694.6768123172224,321.9669218148984
2235,4.46999999999973,3557.536969843448,666.6012708581984,308.9545461294398
2236,4.4719999999997295,3493.4351907820783,708.4590467959642,328.3546744103101
2237,4.473999999999729,3506.3437654321424,707.34542709589,327.8385369769772
2238,4.475999999999729,3519.612135865853,678.7922032400966,314.6047663519351
2239,4.477999999999729,3481.703906406776,684.4479545764625,317.22607861690915
2240,4.479999999999729,3571.796359051612,622.0654405206442,288.31320047055374
2241,4.481999999999728,3531.352174582087,639.700008302927,296.4864220402483
2242,4.483999999999728,3546.0549943848855,633.7277314960957,293.7184074100955
2243,4.485999999999728,3563.157251021952,622.6270147264004,288.573477357866
2244,4.487999999999728,3530.753192098473,654.6141609847546,303.39879300945904
2245,4.4899999999997275,3563.813322446902,621.719483807683,288.1528573930559
2246,4.491999999999727,3569.5835266761824,616.951339609921,285.94293087340986
2247,4.493999999999727,3571.404312210285,617.9547820463777,286.40800364790874
2248,4.495999999999727,3571.3962470955557,606.0641907677054,280.8969847040305
2249,4.497999999999727,3568.297498906857,594.7459101285785,275.6512187406306
2250,4.499999999999726,3523.7127238034846,609.7929795719683,282.62519360940877
2251,4.501999999999726,3544.3088400486267,590.4960813485086,273.68151964272164
2252,4.503999999999726,3488.346501922362,627.4571410864592,290.81213120171276
2253,4.505999999999726,3470.4894494154833,630.4937700852752,292.2195397607827
2254,4.507999999999726,3534.5056995918385,603.7757828235626,279.83635960676446
2255,4.509999999999725,3462.819492299237,652.7220922894776,302.5218621505628
2256,4.511999999999725,3558.16615903204,577.8580055045895,267.8240585831581
2257,4.513999999999725,3515.4220257626257,609.9890238717198,282.7160556888839
2258,4.515999999999725,3474.4861422685317,634.7706720978022,294.2017866869237
2259,4.5179999999997245,3522.0103591234765,594.247643828392,275.4202836294096
2260,4.519999999999724,3459.7516237237833,631.6783928116783,292.76858548387185
2261,4.521999999999724,3524.4770468176685,588.8906031996012,272.93741699170533
2262,4.523999999999724,3520.7775170282803,584.8918381854892,271.08408024600317
2263,4.525999999999724,3479.264135446527,613.2478829547763,284.22646284368767
2264,4.527999999999723,3487.176885897421,603.6338390372694,279.7705718862975
2265,4.529999999999723,3470.7771409937523,612.0165600497276,283.6557726486655
2266,4.531999999999723,3477.5630820357583,609.9145120605826,282.68152115707676
2267,4.533999999999723,3516.2846690273254,579.2342871874571,268.46193387872904
2268,4.5359999999997225,3473.3421465327374,609.9343453273177,282.6907134256641
2269,4.537999999999722,3446.462940784764,629.3387418985367,291.6842104345408
2270,4.539999999999722,3500.5078580101363,590.0952793806791,273.49575703549
2271,4.541999999999722,3490.0668167519725,586.5841007828712,271.86840551744
2272,4.543999999999722,3565.215354749129,520.8984343223274,241.42459126788083
2273,4.545999999999721,3545.0260671746328,534.5308888107538,247.74292424027323
2274,4.547999999999721,3466.0475154972046,616.5524833574891,285.75807006106504
2275,4.549999999999721,3519.0108875172555,598.4967577308416,277.38965139778105
2276,4.551999999999721,3446.670575703156,642.52699962724,297.7966682994409
2277,4.5539999999997205,3505.0229820391505,604.9244932457805,280.36876079266915
